"record_id","session_id","parent_session_id","title","abstract","start_time_utc","end_time_utc","start_time_event_local","end_time_event_local","session_type","session_format","venue","sub_venue","location_name","location_id","status"
"be012799-bf9f-4129-a293-5e3257ac5151","99919067-e9ac-41e3-b695-296d0ab96f9a",,"Lunch & Birds of a Feather Meetups","",2026-09-15 16:40:00,2026-09-15 18:00:00,"2026-09-15 11:40:00 CDT","2026-09-15 13:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"3b429b9f-a86e-4ee3-b55f-0c4ba51f5748","2ecc61ed-3949-4be8-8382-b3df443d7790",,"conf::rewind | 80s party!","Connect with fellow attendees over the Spazzmatics (an iconic 80s cover
band), get competitive at the retro arcade games, and enjoy delicious
food and drinks throughout.

*80's wear optional but encouraged!*",2026-09-16,2026-09-16 03:00:00,"2026-09-15 19:00:00 CDT","2026-09-15 22:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"4d60ef8e-1cd0-4985-9175-3f790cfe016a","b23a3a9e-b2f9-442e-8ca1-57f4309f5424","e2a92817-4550-43ea-bb57-97c6a3643b3b","Positron for Everyone: Organization-Wide Posit Tooling on Amazon SageMaker","Unlock the full potential of your analytics team by deploying Positron
as a managed, organization-wide environment within Amazon SageMaker
Studio. This joint session with Posit and AWS explores how to provide
analysts with a browser-based, scalable IDE equipped with R, Python, and
Quarto, all while maintaining seamless AWS integration. We will detail
the analyst experience, including built-in AI assistance via
Bedrock-powered Posit Assistant, and provide technical insights for
platform teams on managing deployments, licensing, and security at
scale. Eliminate local environment friction and empower your
organization with a unified, cloud-native workspace.",2026-09-15 20:40:00,2026-09-15 21:00:00,"2026-09-15 15:40:00 CDT","2026-09-15 16:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"e21dba88-51d6-4e7d-99ad-7620c548d17a","9e4881df-1efb-4b83-8a1e-31ff05c681f1",,"Lunch & Learn: Bridging R, Python, and Snowflake: AI-Assisted Workflows and Native MLOps with Positron","Join us for an interactive Lunch & Learn session demonstrating how Posit
tools integrate with Snowflake’s data and AI capabilities to streamline
full-lifecycle data science.

**Part 1: AI-Assisted Development with Positron, Snowflake Skills, and
Cortex LLMs.** Experience the next generation of data science workflows
inside Positron, Posit's polyglot IDE. We will demonstrate how Posit
Assistant combines with custom Snowflake skills and Cortex LLMs to help
you query data, write optimized code, and leverage secure,
enterprise-grade AI models, all without leaving your development
environment.

**Part 2: End-to-End MLOps with snowflake-r and Snowflake's Model
Registry.** Take models from prototype to production using native R and
Python tooling. We will walk through an end-to-end MLOps workflow
leveraging the open-source snowflake-r community packages. Learn how to
engineer features, train models, register versioned artifacts, and
deploy them for scalable, in-database scoring, bringing your code
directly to the data.

**Part 3: Reporting: What Posit Connect can do for you.** After creating
a model, vibecode a Shiny frontend and deploy it to Connect with one
click!

Whether you are looking to accelerate daily coding with integrated LLM
assistants or establish robust, scalable MLOps pipelines across R and
Python, this session offers practical patterns you can immediately apply
to your team's stack.

**Key Takeaways for Attendees**

- How to leverage **Posit Assistant** in Positron with tailored
  **Snowflake skills** and **Cortex LLMs**.
- How to use **snowflake-r packages** to interact smoothly with
  Snowflake data pipelines.
- Best practices for managing features and registering models with
  **Posit and Snowflake**",2026-09-15 16:45:00,2026-09-15 17:45:00,"2026-09-15 11:45:00 CDT","2026-09-15 12:45:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Room 335","947e110f-829a-4f3b-acc8-fdbf2b5720ee","UPCOMING"
"66be6e95-f78d-4527-98c2-d1e85800483a","7bdf8b92-4238-4894-b839-d7f704720c4f",,"No bad vibes: Building agents you can trust","There are 4 20-minute talks in this session:

2:40 - 3:00PM CT \| data-dict & data-diff: two tools supporting AI-human
data science collaboration \| Hadley Wickham

3:00 - 3:20PM CT \| The Shiny AI Stack: shinychat, querychat, and the
LLM Plumbing Beneath \| Garrick Aden-Buie & Carson Sievert

3:20 - 3:40PM CT \| AI Agents for Data Science: Posit Assistant,
Commons, and Beyond \| Joe Cheng

3:40 - 4:00PM CT \| AI Governance in Posit Team: getting trustworthy
results from agentic helpers \| Elliot Murphy",2026-09-15 19:40:00,2026-09-15 21:00:00,"2026-09-15 14:40:00 CDT","2026-09-15 16:00:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom A-F","Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"e6a1282c-eaa6-47a3-ae6d-ab4c5e540469","4f07df25-21e1-45b0-a9a9-d0bca9b3a92f","7bdf8b92-4238-4894-b839-d7f704720c4f","data-dict & data-diff: two tools supporting AI-human data science collaboration","Abstract coming soon!",2026-09-15 19:40:00,2026-09-15 20:00:00,"2026-09-15 14:40:00 CDT","2026-09-15 15:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"412a4001-b1bc-4903-99b0-3f7c1494f716","94529b20-42e4-482f-8ec8-1eaf57105e3b","7bdf8b92-4238-4894-b839-d7f704720c4f","The Shiny AI Stack: shinychat, querychat, and the LLM Plumbing Beneath","LLM-powered chat is becoming a core pattern in modern Shiny apps, but
building a good chat experience (i.e., streaming, history, file
attachments, editing, cancellation, etc) — is harder than it looks. In
this talk, we'll tour the Shiny AI stack: shinychat's new
getting-started API, which gives you a polished chat UI with all of
these niceties out of the box, and the lower-level plumbing beneath it
(ellmer and chatlas) that handles the connection to the LLM. We'll also
see how these building blocks power domain-specific applications like
querychat, and why they're designed to be general enough for essentially
any LLM-powered Shiny app. Examples in R, with Python equivalents
available for everything we'll cover.",2026-09-15 20:00:00,2026-09-15 20:20:00,"2026-09-15 15:00:00 CDT","2026-09-15 15:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"f1eed246-0b04-464e-9156-395084c5ce6f","20c217be-1474-4c94-a11f-1d98aafcabe0","7bdf8b92-4238-4894-b839-d7f704720c4f","AI Agents for Data Science: Posit Assistant, Commons, and Beyond","Last year at posit::conf, we at Posit unveiled two new data science
agents: Positron Assistant and Databot. Your feedback was loud and
clear: having two Posit agents was confusing. So this year we’re back
with three new Posit agents!

In all seriousness, last year’s two agents merged their strengths to
become Posit Assistant, which is now available in both Positron and
RStudio, on the desktop and in Posit Workbench, and supports lots of
different LLM providers and models. I’ll explain why we think the design
choices we made in Posit Assistant make it the best agent for both data
work and for coding.

I’ll give you an up close look at Commons, which lets you create
data-oriented AI agents for others in your organization to use, and
includes our latest ideas for making data agents as trustworthy as
possible, even for non-experts.

And finally, I’ll give you a sneak peek at \[REDACTED\], our most
AI-forward data science tool yet.",2026-09-15 20:20:00,2026-09-15 20:40:00,"2026-09-15 15:20:00 CDT","2026-09-15 15:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"d6c9a20f-1789-47b3-93bb-bd09b211a99e","84bc571b-d3d7-4fea-ae69-9a811ab24930","7bdf8b92-4238-4894-b839-d7f704720c4f","AI Governance in Posit Team: getting trustworthy results from agentic helpers","AI agents like Posit Assistant, pi, Claude Code, and Codex are here to
stay. Ensuring the results you deliver are trustworthy when agents do
some of the work can be daunting. In this talk, we’ll explore how
Governance done well is not bureaucracy but is empowering for the
individual as well as the organization, offer some useful definitions of
Risk and Compliance, and take a tour through emerging governance
capabilities including open source desktop agentic tools, Posit.AI Pass
Zero Data Retention access to curated models, and upcoming Posit Team
features for putting supervision and guardrails around your agents.",2026-09-15 20:40:00,2026-09-15 21:00:00,"2026-09-15 15:40:00 CDT","2026-09-15 16:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"39f6c8e4-ed13-46f9-9fcc-3d8dcee577f5","52de90f1-dbe1-47a6-8eb2-462056d3663c",,"VIRTUAL WORKSHOP: Getting Started with Positron: An AI-Ready Polyglot Workflow for Data Science","This virtual three hour workshop provides a quick start for R and Python
users who are curious about Positron, Posit’s new AI-ready polyglot code
editor for data science. Here, you will learn how to use Positron’s time
saving features to do a typical end-to-end data science task. Along the
way, you will learn how to:

- Install packages and set up a reproducible environment
- Connect to a database
- Add Positron Extensions 
- Navigate the Command Palette
- Configure Positron to use your favorite LLM model provider
- Write, Edit, and Debug code with Positron’s built in AI Client
- Use an LLM to explain and translate code
- Learn the best practices for cleaning and exploring data with LLMs
- Publish APIs, docs, apps and more with the Posit Publisher extension

This workshop will be a good fit for you as long as you have a basic
familiarity with at least one of R or Python. No installation is
necessary. Posit will provide a cloud environment equipped with both
Positron and the LLMs we will use during class.",2026-09-14 08:00:00,2026-09-14 11:00:00,"2026-09-14 03:00:00 CDT","2026-09-14 06:00:00 CDT","Virtual","VIRTUAL",,,,,"UPCOMING"
"75895239-3b97-422d-92cb-ffd0672b4890","294d8cb4-7c42-44d3-8ad4-8797ce918c4d",,"VIRTUAL WORKSHOP: Getting Started with Positron: An AI-Ready Polyglot Workflow for Data Science","This virtual three hour workshop provides a quick start for R and Python
users who are curious about Positron, Posit’s new AI-ready polyglot code
editor for data science. Here, you will learn how to use Positron’s time
saving features to do a typical end-to-end data science task. Along the
way, you will learn how to:

- Install packages and set up a reproducible environment
- Connect to a database
- Add Positron Extensions 
- Navigate the Command Palette
- Configure Positron to use your favorite LLM model provider
- Write, Edit, and Debug code with Positron’s built in AI Client
- Use an LLM to explain and translate code
- Learn the best practices for cleaning and exploring data with LLMs
- Publish APIs, docs, apps and more with the Posit Publisher extension

This workshop will be a good fit for you as long as you have a basic
familiarity with at least one of R or Python. No installation is
necessary. Posit will provide a cloud environment equipped with both
Positron and the LLMs we will use during class.",2026-09-14 13:00:00,2026-09-14 16:00:00,"2026-09-14 08:00:00 CDT","2026-09-14 11:00:00 CDT","Virtual","VIRTUAL",,,,,"UPCOMING"
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b",,"Administering and Orchestrating Next-Gen Statistical Environments for AI and Open Source Enabled Infrastructure for Regulated Use Cases","This workshop will explore practical approaches to building
reproducible, well-governed R environments for regulated pharmaceutical
work. We will discuss package management, risk-based package validation,
deployment options such as containers and managed platforms, and the
controls needed to support traceability, change management, and
production readiness. Through interactive discussion, participants will
consider what a minimum viable approach looks like for administering R
environments across research, development, and GxP use cases. We’ll also
look at the impact of AI on regulated environments.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier G","6e892bc5-0333-48c4-92be-6640e425720f","UPCOMING"
"438a99b2-f727-4361-913a-5d103356addf","8f6109ce-4370-4ec3-afe0-8a71947b7363",,"AI-Powered Clinical Reporting in R with the Pharmaverse","Modern clinical reporting workflows are evolving fast, and this workshop
helps you keep pace with a practical, end-to-end approach in R. You’ll
learn how to move from raw data to analysis deliverables using
Pharmaverse tools, including standards-aligned SDTM preparation,
efficient creation of ADaM datasets, and generation of high-quality
tables, listings, and graphs (TLGs) supported by Analysis Results
Datasets (ARDs). You’ll also see where AI-assisted tooling can fit
naturally into the workflow to support faster iteration and reduce
manual rework, without sacrificing transparency, reproducibility, or
reviewability. Leave with a modular, reusable playbook for applying R to
every stage of clinical reporting across your team.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier J","f2dd13fc-7dca-40f2-a401-2123f671b5d8","UPCOMING"
"96e23f23-cdcf-4c3e-84a0-561968461df0","a84848c9-f8fb-40f3-88aa-a443c52b64d4",,"Modern Data Science in Python","As the data science landscape evolves, many practitioners are looking to
expand their toolkit to include Python. Led by Jeroen Janssens, author
of the book *Python Polars: The Definitive Guide* and Rich Iannone,
creator of the Great Tables package, this workshop will provide a
practical, hands-on introduction to an end-to-end Python workflow.

We will move beyond the basics of syntax to focus on a modern stack that
prioritizes readability and performance. Using Positron as our
development environment, we’ll navigate a complete project lifecycle.
The workshop covers:

- Data Manipulation: performant data wrangling using Polars.
- Visualization: implementing the Grammar of Graphics in Python with
  Plotnine.
- Reporting: creating presentation-ready tables with Great Tables.
- Modeling: building machine learning models using Scikit-Learn.

The workshop is structured around a single case study. You’ll work
through a series of exercises designed to help you get familiar with
these tools. By the end of the day, you’ll have a good idea of how to
translate your data science skills into a Python context and a
repository of code examples to apply to future projects. 

This workshop is a great fit for those getting started with data science
as well as R users who want to get their feet wet with Python for doing
data science.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier K","d62369d0-1fd9-494e-ac79-109a2d07d1ac","UPCOMING"
"60cbec55-d561-4967-a7b3-784c27455bd2","67f792e2-7e20-419a-915c-e852dcaf2d69",,"Our Modern R Workflow (ft. Positron and AI)","This workshop is designed for data scientists who are comfortable with
using R for data analysis and ready to level up their software
engineering skills. Led by Hadley Wickham and Jenny Bryan, you’ll learn
how to write more robust, maintainable R code while taking advantage of
modern tooling (cough AI cough) that can dramatically accelerate your
productivity.

We’ll cover three interconnected themes. First, you’ll learn
contemporary R development practices—writing functions, organizing code
into packages, testing, and documentation strategies that scale from
personal projects to team collaboration. Second, we’ll explore how AI
assistants like Claude Code can help you write better R code faster.
Third, we’ll share practical tips for getting the most out of Positron,
including features specifically designed to make R development and data
exploration more fluid.

Throughout the workshop, we’ll emphasize the connections between these
topics: how good development practices make AI assistance more
effective, how modern tooling reduces friction so you can focus on the
interesting problems, and how to build workflows that are both efficient
and reproducible. You’ll leave with concrete skills you can apply
immediately to your own projects.

Prerequisites: Basic familiarity with R programming (e.g. using the
tidyverse). You should have written a few functions before, but don’t
need any experience with package development, AI coding tools, or
Positron. If you have taken a package development workshop before,
you’ll learn what’s changed in our workflows, especially how we’re using
AI and Positron effectively.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Room 335","947e110f-829a-4f3b-acc8-fdbf2b5720ee","UPCOMING"
"6e742d58-9325-4bd5-bea1-3cd37592b238","21f53821-965e-4e1f-8a5c-4b4d687ea6da",,"Practical Machine Learning with tidymodels","Learn how to successfully develop Machine Learning using R. tidymodels
is a complete framework that implements modeling best practices using
tidyverse principles. The tidymodels framework is a collection of
packages for modeling and machine learning using tidyverse principles. 

Led by Max Kuhn and Emil Hvitfeldt, this workshop will teach you core
tidymodels packages to preprocess data, specify and train models, and
optimize the tuning parameter. You’ll learn tidymodels syntax as well as
the process of predictive modeling for tabular data. Time permitting,
you’ll be introduced to basic pre-processing with recipes.

This workshop is for you if you:

- Are comfortable using tidyverse packages to read data into R,
  transform and reshape data, and make a variety of graphs, and
- Have some experience with modeling, such as linear regression,
  logistic regression, or tree-based models. 

While the workshop will teach some terminology and modeling philosophy,
it is primarily focused on showing users how to effectively develop,
iterate, and validate a machine learning model. ",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier H","5a58bff9-9d76-4ea0-97e6-73566abc0a0a","UPCOMING"
"0086f71f-e70d-405b-90c6-45bdc7ccd091","0b192684-c20b-4475-a2e9-4694e0c6bfe7",,"Practical Quarto: Patterns, Templates, and Tooling","This workshop is designed for Quarto users who want to update and extend
their Quarto mastery. Led by Charlotte Wickham and Mine
Çetinkaya-Rundel, this workshop will introduce new features of Quarto as
well as blend practical recipes with conceptual understanding, so you
can both copy–paste what works and understand why it works. Rather than
a linear tour of Quarto features, the workshop is organized as a
collection of focused, reusable patterns—each one solving a real
authoring or publishing problem you’re likely to encounter.

Themes will include:

- Design once, use anywhere: Learn how to work effectively with light
  and dark modes, brands, and renderings, and how to share a consistent
  brand across multiple Quarto projects without duplication or
  fragility.
- Build reusable structures: Use template partials to factor out
  repeated content and layouts, making large or long-lived projects
  easier to maintain and evolve.
- Understand why Typst matters: Explore why Typst deserves a place on
  your radar, with concrete “quick wins” that show how it can
  dramatically simplify PDF generation.
- Work productively in Positron: Pick up Positron- and Quarto-specific
  productivity tips, including auto-formatting with Air, and practical
  ways to incorporate LLMs into your Quarto workflow.
- Master freezing and reproducibility: Demystify freeze—when to check it
  in to version control, when to refresh it, and how to use it
  intentionally to balance reproducibility, performance, and
  collaboration.

By the end of the workshop, you’ll have a curated set of Quarto recipes
and a mental model for how the pieces fit together. You’ll leave the
workshop equipped to create more polished documents, scale your
workflows across projects and teams, and make deliberate, informed
choices about tools, formats, and authoring strategies.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier L","ae32d1d0-43cb-49c2-821c-d145c84c5a94","UPCOMING"
"1fba18c2-7156-463f-979e-bc2bad27eebd","d8620962-5c2a-42be-a98c-595a558b37f4",,"Programming with LLMs in R and Python","Large Language Models (LLMs) offer developers unprecedented programmatic
capabilities. Led by Garrick Aden-Buie and Sara Altman, this workshop
will introduce ellmer (R) and chatlas (Python), Posit packages that
simplify LLM API integration, handling conversation complexities and
enabling seamless interactions with AI models. You’ll gain a conceptual
understanding of both ecosystems, but you can choose your own adventure
(R or Python) for hands-on coding sessions. 

Participants will explore system prompt design, token management, and
tool calling while building familiarity with current AI technologies.
The workshop demonstrates that:

- Coding with LLMs unlocks possibilities beyond standard tools
- No advanced AI background is required
- Implementing AI can be both accessible and exciting

Designed for AI newcomers and experienced developers, the session covers
LLM integration, Shiny web app development, and touches on advanced
topics like dynamic information retrieval, context engineering, and
agentic workflows. Attendees will gain hands-on experience through
guided exercises, providing the confidence to start their LLM journey.
As a dual-language workshop, attendees can choose hands-on practice in R
or Python.",2026-09-14 14:00:00,2026-09-14 22:00:00,"2026-09-14 09:00:00 CDT","2026-09-14 17:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Lanier I","17d028ea-92f1-4911-baf7-a45706a0df23","UPCOMING"
"72438d92-1e76-4b20-84a9-329422a25a68","810f3dac-a0f6-44d4-92ca-6d030114be1e",,"VIRTUAL WORKSHOP: Getting Started with Positron: An AI-Ready Polyglot Workflow for Data Science","This virtual three hour workshop provides a quick start for R and Python
users who are curious about Positron, Posit’s new AI-ready polyglot code
editor for data science. Here, you will learn how to use Positron’s time
saving features to do a typical end-to-end data science task. Along the
way, you will learn how to:

- Install packages and set up a reproducible environment
- Connect to a database
- Add Positron Extensions 
- Navigate the Command Palette
- Configure Positron to use your favorite LLM model provider
- Write, Edit, and Debug code with Positron’s built in AI Client
- Use an LLM to explain and translate code
- Learn the best practices for cleaning and exploring data with LLMs
- Publish APIs, docs, apps and more with the Posit Publisher extension

This workshop will be a good fit for you as long as you have a basic
familiarity with at least one of R or Python. No installation is
necessary. Posit will provide a cloud environment equipped with both
Positron and the LLMs we will use during class.",2026-09-14 21:00:00,2026-09-15,"2026-09-14 16:00:00 CDT","2026-09-14 19:00:00 CDT","Virtual","VIRTUAL",,,,,"UPCOMING"
"a5a39584-a466-413e-94f0-2c82a33ddf62","7cba9f3e-bf6a-4200-875f-354ed2326832",,"Welcome Reception","",2026-09-14 22:00:00,2026-09-15,"2026-09-14 17:00:00 CDT","2026-09-14 19:00:00 CDT","In-person","IN_PERSON","IN_PERSON",,"Level 4 Foyer","1af83929-b960-47bd-b127-895efc934a55","UPCOMING"
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3",,"Virtual Session: Modeling","This virtual session will have 4 20-minute talks!

- **AI/ML SOS IDK \| Olivia Hebner and Kathryn Cronquist \| Summit**\
  Many data scientists working in R are comfortable with regression but
  feel overwhelmed when getting started with machine learning. Often the
  challenge isn’t the algorithms, it’s knowing how to structure a clean,
  reproducible workflow. In this session, we’ll provide a
  beginner-friendly on-ramp to machine learning using tidymodels within
  Posit tools. Through a simple random forest example, we’ll demonstrate
  how data splitting, preprocessing, model specification, and evaluation
  fit together. Attendees will leave with a clear starting framework
  they can immediately apply to their own ML projects in R.
- **Nowcasting Pertussis Case Counts in Washington State \| Allie Warren
  \| Washington State Department of Health**\
  Pertussis is a highly contagious respiratory infection, but pertussis
  surveillance can lag by weeks due to delays between symptom onset and
  reporting and the need for case investigations, limiting timely
  outbreak response. Nowcasting—forecasting the present from incomplete
  data—addresses this gap by estimating the final case count for a given
  onset date. At the Washington State Department of Health, we
  implemented a process to track the pertussis reporting delays and used
  the epinowcast R package to model current pertussis case counts.
  Nowcasting reduced the timeframe from 9 weeks for complete data to 2
  weeks for reliable estimates, improving real-time awareness of
  pertussis trends, which allows for earlier interventions during
  outbreaks.
- **Beyond Prediction: A Causal Framework using R for solving real world
  problems \| Kimberley Isabel Orozco Cornejo \| ixpantia**\
  Standard machine learning excels at prediction, but often fails to
  answer strategic questions like: ""What caused this?"" or ""What if we
  intervened?"". Stakeholders need causal answers, not just correlations.
  In ""Beyond Prediction, A Causal Framework using R for solving real
  world problems"" we'll tackle a churn scenario where predictive models
  give wrong advice due to Simpson's Paradox. I will demonstrate how to
  build a reproducible causal framework in R. Using dagitty to map
  assumptions and other R packages to orchestrate data simulation,
  attendees will learn to build an in silico laboratory. People will
  leave knowing how to disentangle true effects from spurious
  correlations to drive reliable decision-making using R.
- **Interpretable NLP for Clinical Imaging: Using tidymodels and
  Lasso-Regularized Text Models to Classify Pleural Effusion Impressions
  in R \| Kaitlyn Housel \| University of Pennsylvania**\
  Clinical imaging reports contain critical diagnostic information, but
  their free-text format limits large-scale analysis. This talk presents
  an interpretable NLP pipeline built in R using tidymodels and
  lasso-regularized logistic regression to classify radiology
  impressions for pleural effusion. To improve clinical usefulness, I
  developed complementary functions that extract structured signals for
  effusion size and loculations, reducing ambiguity and strengthening
  model performance. The workflow emphasizes reproducibility and
  auditability, combining sparse text features with domain feature
  engineering. Attendees will learn a practical approach for modeling
  clinical text and strategies for augmenting statistical models with
  rule-based logic.",2026-09-14 18:00:00,2026-09-14 19:40:00,"2026-09-14 13:00:00 CDT","2026-09-14 14:40:00 CDT","Virtual","VIRTUAL","STAGE","Virtual Day (Sept 14)",,,"UPCOMING"
"4ab3d5b8-3730-4d22-8967-18e7e45d0a53","2a02dcc4-1558-4fdd-8b22-cab617386953",,"Virtual Session: Practical Workflows","There are 3 20-minute talks in this session!

- **Let Your LLM Surprise You: Inbox Insights with ellmer and Posit
  Connect \| Konstantinos Ntentes \| Posit**\
  What if your team received a fresh, data-backed marketing insight
  every morning—without anyone writing it? In this talk, I’ll walk
  through how ellmer connects our enterprise LLM to sales-and-marketing
  funnel views, and how Posit Connect and blastula turn that output into
  actionable, inbox-ready insights with a supporting gt table and
  reproducible code chunk. I’ll also share how we balance analysis
  guardrails with creative freedom, maintain variety across runs, why
  misses are still useful, and how this work fits into our team’s
  roadmap toward trustworthy natural-language access to complex
  analytics for non-coder stakeholders.
- **An R app for generating appraisals reports \| Michael Morales \|
  INTUS**\
  Where I work, one of the teams used to write property appraisal
  reports in a spreadsheet. Each one had to do the edition, formatting,
  calculations, pictures, in a file saved locally in their computers.\
  We wanted to design an app that helped them to create the report, to
  just enter the parameters and pictures, and let the program do the
  formatting, the calculations, download the report, and saving the
  information into the cloud facilitating the data extraction.\
  And this is how we came out with PAO, which can be translated as
  Platform for appraisals Online, an app written in R via shinyapps,
  that uses officeR, flextable, bslib, etc, connects to AWS’ S3 and RDS,
  to save pictures and data into databases, facilitating their daily
  work.
- **Positron Notebooks: Built Around How You Actually Work \| Nick
  Strayer \| Posit**\
  At this conference you will find no shortage of presentations on what
  Positron does, but I want to focus on the why of the Positron Notebook
  Editor. We talked to data scientists across a variety of data science
  teams about how they work in notebooks day to day. Those conversations
  shaped how we built the Positron Notebook Editor.\
  The goal is the feeling you loved in RStudio, where everything you
  need is right at your fingertips, extended into notebooks: the
  features you need where they feel natural. IDE features like the
  interactive data explorer and kernel-aware AI assistant live right
  inside your notebook workflow. We'll demo the full loop live:
  exploring data, visualizing it, and sharing results out to
  stakeholders.",2026-09-14 19:50:00,2026-09-14 21:00:00,"2026-09-14 14:50:00 CDT","2026-09-14 16:00:00 CDT","Virtual","VIRTUAL","STAGE","Virtual Day (Sept 14)",,,"UPCOMING"
"0cc5ef54-9cb6-4fa0-b15f-c5321d37ee73","3f25102c-9320-4b12-a20f-8aead576b6ba",,"Virtual Session: Quarto, R + Python","This virtual session will have 4 20-minute talks!

- **I Didn't Abandon R—I Added Python: My Story of Growing Without
  Starting Over \| Bilikisu Wunmi Olatunji \| R-Ladies Global/ R-Ladies
  Abuja**\
  I built my consulting career with R. It helped me deliver analyses,
  dashboards, reports, and models that clients trusted. Then I started
  seeing opportunities that were a perfect fit for my experience—but
  they expected Python. Like many people, I told myself I wasn't ready.\
  This talk is the story of how I stopped letting a programming language
  define my professional identity and started building on what I already
  knew. Through a real consulting project—not a code walkthrough—I’ll
  share the practical playbook that helped me transition confidently:
  Wrap → Validate → Swap. Along the way, I'll show how lightweight
  metric contracts and golden datasets helped me keep results consistent
  while working across R and Python.\
  You'll leave with practical ideas for expanding your opportunities,
  navigating mixed-language environments with confidence, and growing
  your career without feeling like you have to start over.
- **Combining Agentic Python Applications with R Workflows Using Posit
  Connect \| Luis Wirth \| HMS Analytical Software**\
  Companies rely on R for their analytical workflows, while Python now
  supports agentic LLM-based systems, motivating architectures that
  combine both ecosystems.\
  This talk presents a system where a Python application acts as a
  frontend and an agentic orchestrator and delegates code execution to
  an R backend. Both applications are deployed on Posit Connect via an
  automatic git deployment workflow. The apps communicate via API calls,
  allowing the agent to trigger R-based tasks such as data wrangling,
  plotting, and statistical calculations. Using a real system with demo
  data, we focus on presenting architecture and deployment patterns and
  discuss benefits and tradeoffs compared to all-Python or all-R
  designs.
- **Shift-left for more accessibility \| Björn Fisseler \|
  FernUniversität in Hagen**\
  Quarto lets authors produce reports, slides, and dashboards from
  plain-text source files, but these outputs aren’t accessible by
  default. This talk presents practical workflows, tools, and design
  guidelines to build accessible Quarto content from the start. I cover
  the POUR principles, semantic document structure, accessible tables
  and figures, alt-text strategies for plots, and comparisons of R
  packages and AI-assisted approaches for generating descriptions.
  Attendees will leave with a checklist, examples, and methods for
  manual and automated accessibility testing to integrate into
  reproducible workflows.
- **Where Do Notebooks Come From? \| Wasim Lorgat \| Posit**\
  Quarto and Jupyter are two of the most widely used tools in
  computational notebooks, but they offer very different experiences.
  Why is that?\
  This talk traces two threads of development that led to where we are
  today, from Donald Knuth's vision of writing code as narrative, a
  tradition that eventually led to Quarto, as well as John McCarthy's
  interactive LISP paradigm whose legacy inspired the scientific Python
  tools that led to Jupyter.\
  These threads are now converging, with the Positron IDE at the
  intersection, bringing the literate program and the interactive
  notebook together in one environment.\
  I hope this talk gives you a new way to think about the tools you use
  every day, and the confidence to try the ones you don't.",2026-09-14 15:30:00,2026-09-14 17:00:00,"2026-09-14 10:30:00 CDT","2026-09-14 12:00:00 CDT","Virtual","VIRTUAL","STAGE","Virtual Day (Sept 14)",,,"UPCOMING"
